'Methylmalonyl-CoA/Malonyl-CoA' is not one of ['None', 'Malonyl-CoA', 'Benzoyl-CoA', 'Acetoacetyl-CoA', 'Propionyl-CoA', '3,5-AHBA-CoA', 'Aminomalonyl-CoA', 'Methylmalonyl-CoA', '3-Methylbutyryl-CoA', 'p-Aminobenzoate', 'Butyryl-ACP', 'Hexanoyl-ACP', '3-Amino-2-Methylpropionate', 'Isobutyryl-CoA', 'Trans-cyclopentane-(1R, 2R)-dicarboxylic acid', 'Ethylmalonyl-CoA', 'Hydroxymalonyl-CoA', 'Multiple (promiscuous)', 'Mycolate', 'Glycolate', 'Methoxymalonyl-CoA', 'Unknown', 'p-Coumaroyl-CoA', 'Other', 'Cyclohexylcarbonyl-CoA ', 'Acetyl-CoA', 'Malonamyl-CoA', '2-Methylbutyryl-CoA', 'p-Nitrobenzoate']	1
'Malonyl-CoA/Malonyl-CoA/Malonyl-CoA' is not one of ['None', 'Malonyl-CoA', 'Benzoyl-CoA', 'Acetoacetyl-CoA', 'Propionyl-CoA', '3,5-AHBA-CoA', 'Aminomalonyl-CoA', 'Methylmalonyl-CoA', '3-Methylbutyryl-CoA', 'p-Aminobenzoate', 'Butyryl-ACP', 'Hexanoyl-ACP', '3-Amino-2-Methylpropionate', 'Isobutyryl-CoA', 'Trans-cyclopentane-(1R, 2R)-dicarboxylic acid', 'Ethylmalonyl-CoA', 'Hydroxymalonyl-CoA', 'Multiple (promiscuous)', 'Mycolate', 'Glycolate', 'Methoxymalonyl-CoA', 'Unknown', 'p-Coumaroyl-CoA', 'Other', 'Cyclohexylcarbonyl-CoA ', 'Acetyl-CoA', 'Malonamyl-CoA', '2-Methylbutyryl-CoA', 'p-Nitrobenzoate']	1
'M+Na+' is not one of ['[M+2H]2+', '[M+K]+', '[M+H]+', '[M+NH4]+', '[M+H–H2O]+', '[M-H–H2O]-', '[M+X]-', '[M-H]-', 'M+', 'M-', 'Other', '[M+Na]+', '[M+Cl]-', 'Other multiply charged ion']	1
'M+H+' is not one of ['[M+2H]2+', '[M+K]+', '[M+H]+', '[M+NH4]+', '[M+H–H2O]+', '[M-H–H2O]-', '[M+X]-', '[M-H]-', 'M+', 'M-', 'Other', '[M+Na]+', '[M+Cl]-', 'Other multiply charged ion']	2
'Lysine' is not one of ['Homoproline', 'Hydroxyasparagine', '2,3-Dehydro-2-aminobutyric acid', '2,3-Diaminopropionic acid', '2,3-Dihydroxybenzoic acid', 'N-Methyl-isoleucine', 'Beta-alanine', 'N-Methyl-phenylalanine', 'N-Methyl-valine', 'Phenylalaninol', 'Citrulline', 'Pipecolic acid', '2-Aminobutyricacid', 'N5-Hydroxyornithine', 'N-Methyl-phenylglycine', '2-Hydroxyisovalerate', 'Homoserine', 'Phenylglycine', '2-Amino-adipic-acid', '3,5-Dihydroxy-phenylglycine', '4-Hydroxyproline', 'N-Acetyl-hydroxyornithine', 'N-Methyl-hydroxyphenylglycine', 'Isovaline', 'Putrescine', 'Ornithine', 'Other', 'Hydroxy-cycloornithine', 'Kynurenine', 'Allo-threonine', '2-Aminoisobutyricacid', 'Hydroxyaspartic acid', 'N6-Formyl-hydroxyornithine', 'N-Methyl-leucine', 'N-Methyl-Glycine', '2-Hydroxy-3-methyl-pentanoic acid', '4-Hydroxyphenylglycine', 'Salicylic acid', 'Homotyrosine', '2,4-Diaminobutyric acid', 'N-Methyl-alanine', 'Beta-hydroxytyrosine']	1
'Leucine / Arginine' is not one of ['Homoproline', 'Hydroxyasparagine', '2,3-Dehydro-2-aminobutyric acid', '2,3-Diaminopropionic acid', '2,3-Dihydroxybenzoic acid', 'N-Methyl-isoleucine', 'Beta-alanine', 'N-Methyl-phenylalanine', 'N-Methyl-valine', 'Phenylalaninol', 'Citrulline', 'Pipecolic acid', '2-Aminobutyricacid', 'N5-Hydroxyornithine', 'N-Methyl-phenylglycine', '2-Hydroxyisovalerate', 'Homoserine', 'Phenylglycine', '2-Amino-adipic-acid', '3,5-Dihydroxy-phenylglycine', '4-Hydroxyproline', 'N-Acetyl-hydroxyornithine', 'N-Methyl-hydroxyphenylglycine', 'Isovaline', 'Putrescine', 'Ornithine', 'Other', 'Hydroxy-cycloornithine', 'Kynurenine', 'Allo-threonine', '2-Aminoisobutyricacid', 'Hydroxyaspartic acid', 'N6-Formyl-hydroxyornithine', 'N-Methyl-leucine', 'N-Methyl-Glycine', '2-Hydroxy-3-methyl-pentanoic acid', '4-Hydroxyphenylglycine', 'Salicylic acid', 'Homotyrosine', '2,4-Diaminobutyric acid', 'N-Methyl-alanine', 'Beta-hydroxytyrosine']	1
'Lasso Peptide' is not one of ['Thiopeptide', 'Bottromycin', 'Head-to-tailcyclized peptide', 'Glycocin', 'Sactipeptide', 'Cyclotide', 'Lanthipeptide', 'Conopeptide', 'Amatoxin/phallotoxin', 'Orbitide', 'Other', 'Linaridin', 'Microviridin', 'Microcin', 'Cyanobactin', 'Proteusin', 'LAP', 'Lassopeptide']	8
'Lap' is not one of ['Thiopeptide', 'Bottromycin', 'Head-to-tailcyclized peptide', 'Glycocin', 'Sactipeptide', 'Cyclotide', 'Lanthipeptide', 'Conopeptide', 'Amatoxin/phallotoxin', 'Orbitide', 'Other', 'Linaridin', 'Microviridin', 'Microcin', 'Cyanobactin', 'Proteusin', 'LAP', 'Lassopeptide']	1
'Lap / Microcin' is not one of ['Thiopeptide', 'Bottromycin', 'Head-to-tailcyclized peptide', 'Glycocin', 'Sactipeptide', 'Cyclotide', 'Lanthipeptide', 'Conopeptide', 'Amatoxin/phallotoxin', 'Orbitide', 'Other', 'Linaridin', 'Microviridin', 'Microcin', 'Cyanobactin', 'Proteusin', 'LAP', 'Lassopeptide']	2
'Lantipeptide' is not one of ['Thiopeptide', 'Bottromycin', 'Head-to-tailcyclized peptide', 'Glycocin', 'Sactipeptide', 'Cyclotide', 'Lanthipeptide', 'Conopeptide', 'Amatoxin/phallotoxin', 'Orbitide', 'Other', 'Linaridin', 'Microviridin', 'Microcin', 'Cyanobactin', 'Proteusin', 'LAP', 'Lassopeptide']	25
'L-forosamine' is not one of ['D-arabinose', 'D-desosamine', 'Kedarosamine', 'D-digitoxose', '4-N,N-dimethylamino-4-deoxy-5-C-methyl-l-rhamnose', 'D-galactose', 'L-digitoxose', 'L-nogalose', '3-methoxy-D-mannose', 'D-chalcose', 'D-angolosamine', 'D-glucose', 'D-glucosamine', '6-deoxy-3-C-methyl-L-mannose', '3-O-carbamoyl-4-O-methyl-L-noviose', 'N-5-acetylneuraminic acid', '3-O-methyl-rhamnose', '3-O-carbamoyl-L-noviose', 'Other', 'L-cladinose', 'L-noviose', '2-deoxy-L-fucose', 'L-rhodosamine ', '2-O-methyl-L-rhamnose', 'D-fucofuranose', 'D-3-N-methyl-4-O-methyl-L-ristosamine', 'L-daunosamine ', '3,4-O-dimethyl-L-rhamnose', 'L-boivinose', '4,6-dideoxy-4-hydroxylamino-D-glucose', 'Namenamicin sugar C', 'Nogalamine', '2,4-O-dimethyl-L-rhamnose', 'L-rhamnose', "3-(5'-methyl-2'-pyrrolylcarbonyl-)4-O-methyl-L-noviose", 'L-cinerulose A', '4-O-methyl-L-rhodinose', '3-N,N-dimethyl-L-eremosamine', 'Chromose D (4-O-acetyl-beta-D-oliose)', 'D-mannose', 'L-quinovose', 'N,N-dimethyl-L-pyrrolosamine', 'D-quinovose', 'O-methyl-L-amicetose', 'L-fucose', '4-O-carbamoyl-D-olivose', 'Olivomycose (L-chromose B)', 'D-rhamnose', '3-epi-L-vancosamine', 'L-cinerulose B', 'D-fucose', '2,3-O-dimethyl-L-rhamnose', '3-O-methyl-L-olivose/L-oleandrose', 'L-ristosamine', '4-oxo-L-vancosamine', 'Multiple (promiscuous)', 'Rednose', '4-deoxy-4-methylthio-a-D-digitoxose ', '3-N,N-dimethyl-D-mycosamine', 'Olivomose', 'L-acosamine', 'D-galacturonic acid', '4-deoxy-4-thio-D-digitoxose ', '4-O-acetyl-L-arcanose', 'D-forosamine', 'Ketodeoxyoctonic acid', '2,3,4-tri-O-methylrhamnose', 'N-acetyl-D-glucosamine', '6-methoxy-D-glucose', '4-N-ethyl-4-amino-3-O-methoxy-2,4,5-trideoxypentose', 'D-mycosamine', 'L-actinosamine', 'L-megosamine', 'L-vancosamine', 'D-mycarose', 'N-acetyl-D-galactose', 'D-olivose ', 'L-rhodinose', 'L-vicenisamine', 'L-aculose', 'Unknown', "2'-N-methyl-D-fucosamine", '3-N-acetyl-4-O-acetyl-D-ravidosamine', 'D-ravidosamine', 'D-oliose', '3-N-acetyl-D-ravidosamine', '2-thioglucose', 'D-digitalose', 'Glucuronic acid', '4-O-acetyl-D-ravidosamine']	1
'L-Rhodinose' is not one of ['D-arabinose', 'D-desosamine', 'Kedarosamine', 'D-digitoxose', '4-N,N-dimethylamino-4-deoxy-5-C-methyl-l-rhamnose', 'D-galactose', 'L-digitoxose', 'L-nogalose', '3-methoxy-D-mannose', 'D-chalcose', 'D-angolosamine', 'D-glucose', 'D-glucosamine', '6-deoxy-3-C-methyl-L-mannose', '3-O-carbamoyl-4-O-methyl-L-noviose', 'N-5-acetylneuraminic acid', '3-O-methyl-rhamnose', '3-O-carbamoyl-L-noviose', 'Other', 'L-cladinose', 'L-noviose', '2-deoxy-L-fucose', 'L-rhodosamine ', '2-O-methyl-L-rhamnose', 'D-fucofuranose', 'D-3-N-methyl-4-O-methyl-L-ristosamine', 'L-daunosamine ', '3,4-O-dimethyl-L-rhamnose', 'L-boivinose', '4,6-dideoxy-4-hydroxylamino-D-glucose', 'Namenamicin sugar C', 'Nogalamine', '2,4-O-dimethyl-L-rhamnose', 'L-rhamnose', "3-(5'-methyl-2'-pyrrolylcarbonyl-)4-O-methyl-L-noviose", 'L-cinerulose A', '4-O-methyl-L-rhodinose', '3-N,N-dimethyl-L-eremosamine', 'Chromose D (4-O-acetyl-beta-D-oliose)', 'D-mannose', 'L-quinovose', 'N,N-dimethyl-L-pyrrolosamine', 'D-quinovose', 'O-methyl-L-amicetose', 'L-fucose', '4-O-carbamoyl-D-olivose', 'Olivomycose (L-chromose B)', 'D-rhamnose', '3-epi-L-vancosamine', 'L-cinerulose B', 'D-fucose', '2,3-O-dimethyl-L-rhamnose', '3-O-methyl-L-olivose/L-oleandrose', 'L-ristosamine', '4-oxo-L-vancosamine', 'Multiple (promiscuous)', 'Rednose', '4-deoxy-4-methylthio-a-D-digitoxose ', '3-N,N-dimethyl-D-mycosamine', 'Olivomose', 'L-acosamine', 'D-galacturonic acid', '4-deoxy-4-thio-D-digitoxose ', '4-O-acetyl-L-arcanose', 'D-forosamine', 'Ketodeoxyoctonic acid', '2,3,4-tri-O-methylrhamnose', 'N-acetyl-D-glucosamine', '6-methoxy-D-glucose', '4-N-ethyl-4-amino-3-O-methoxy-2,4,5-trideoxypentose', 'D-mycosamine', 'L-actinosamine', 'L-megosamine', 'L-vancosamine', 'D-mycarose', 'N-acetyl-D-galactose', 'D-olivose ', 'L-rhodinose', 'L-vicenisamine', 'L-aculose', 'Unknown', "2'-N-methyl-D-fucosamine", '3-N-acetyl-4-O-acetyl-D-ravidosamine', 'D-ravidosamine', 'D-oliose', '3-N-acetyl-D-ravidosamine', '2-thioglucose', 'D-digitalose', 'Glucuronic acid', '4-O-acetyl-D-ravidosamine']	1
'L-2,4-Diaminobutyric acid' is not one of ['Homoproline', 'Hydroxyasparagine', '2,3-Dehydro-2-aminobutyric acid', '2,3-Diaminopropionic acid', '2,3-Dihydroxybenzoic acid', 'N-Methyl-isoleucine', 'Beta-alanine', 'N-Methyl-phenylalanine', 'N-Methyl-valine', 'Phenylalaninol', 'Citrulline', 'Pipecolic acid', '2-Aminobutyricacid', 'N5-Hydroxyornithine', 'N-Methyl-phenylglycine', '2-Hydroxyisovalerate', 'Homoserine', 'Phenylglycine', '2-Amino-adipic-acid', '3,5-Dihydroxy-phenylglycine', '4-Hydroxyproline', 'N-Acetyl-hydroxyornithine', 'N-Methyl-hydroxyphenylglycine', 'Isovaline', 'Putrescine', 'Ornithine', 'Other', 'Hydroxy-cycloornithine', 'Kynurenine', 'Allo-threonine', '2-Aminoisobutyricacid', 'Hydroxyaspartic acid', 'N6-Formyl-hydroxyornithine', 'N-Methyl-leucine', 'N-Methyl-Glycine', '2-Hydroxy-3-methyl-pentanoic acid', '4-Hydroxyphenylglycine', 'Salicylic acid', 'Homotyrosine', '2,4-Diaminobutyric acid', 'N-Methyl-alanine', 'Beta-hydroxytyrosine']	1
'Knock-outstudies' is not one of ['Heterologous expression', 'Knock-out studies', 'Other', 'Enzymatic assays', 'Gene expression correlated with compound production', 'Sequence-based prediction']	1
'KS' is not one of ['Ketoreductase', 'Dehydratase', 'Enoylreductase', 'CoA-ligase', 'Thiolation (ACP/PCP)', 'Acyltransferase', 'Ketosynthase']	115
'KR' is not one of ['Ketoreductase', 'Dehydratase', 'Enoylreductase', 'CoA-ligase', 'Thiolation (ACP/PCP)', 'Acyltransferase', 'Ketosynthase']	92
'Iterative typeI' is not one of ['Iterative type I', 'Trans-AT type I', 'Enediyne type I', 'PUFA synthase or related', 'Modular type I', 'Type II', 'Type III', 'Other']	1
'Isoleucine; Valine' is not one of ['Homoproline', 'Hydroxyasparagine', '2,3-Dehydro-2-aminobutyric acid', '2,3-Diaminopropionic acid', '2,3-Dihydroxybenzoic acid', 'N-Methyl-isoleucine', 'Beta-alanine', 'N-Methyl-phenylalanine', 'N-Methyl-valine', 'Phenylalaninol', 'Citrulline', 'Pipecolic acid', '2-Aminobutyricacid', 'N5-Hydroxyornithine', 'N-Methyl-phenylglycine', '2-Hydroxyisovalerate', 'Homoserine', 'Phenylglycine', '2-Amino-adipic-acid', '3,5-Dihydroxy-phenylglycine', '4-Hydroxyproline', 'N-Acetyl-hydroxyornithine', 'N-Methyl-hydroxyphenylglycine', 'Isovaline', 'Putrescine', 'Ornithine', 'Other', 'Hydroxy-cycloornithine', 'Kynurenine', 'Allo-threonine', '2-Aminoisobutyricacid', 'Hydroxyaspartic acid', 'N6-Formyl-hydroxyornithine', 'N-Methyl-leucine', 'N-Methyl-Glycine', '2-Hydroxy-3-methyl-pentanoic acid', '4-Hydroxyphenylglycine', 'Salicylic acid', 'Homotyrosine', '2,4-Diaminobutyric acid', 'N-Methyl-alanine', 'Beta-hydroxytyrosine']	1
'Indole pyruvic acid' is not one of ['Homoproline', 'Hydroxyasparagine', '2,3-Dehydro-2-aminobutyric acid', '2,3-Diaminopropionic acid', '2,3-Dihydroxybenzoic acid', 'N-Methyl-isoleucine', 'Beta-alanine', 'N-Methyl-phenylalanine', 'N-Methyl-valine', 'Phenylalaninol', 'Citrulline', 'Pipecolic acid', '2-Aminobutyricacid', 'N5-Hydroxyornithine', 'N-Methyl-phenylglycine', '2-Hydroxyisovalerate', 'Homoserine', 'Phenylglycine', '2-Amino-adipic-acid', '3,5-Dihydroxy-phenylglycine', '4-Hydroxyproline', 'N-Acetyl-hydroxyornithine', 'N-Methyl-hydroxyphenylglycine', 'Isovaline', 'Putrescine', 'Ornithine', 'Other', 'Hydroxy-cycloornithine', 'Kynurenine', 'Allo-threonine', '2-Aminoisobutyricacid', 'Hydroxyaspartic acid', 'N6-Formyl-hydroxyornithine', 'N-Methyl-leucine', 'N-Methyl-Glycine', '2-Hydroxy-3-methyl-pentanoic acid', '4-Hydroxyphenylglycine', 'Salicylic acid', 'Homotyrosine', '2,4-Diaminobutyric acid', 'N-Methyl-alanine', 'Beta-hydroxytyrosine']	1
'Hydroxyphenylglycine' is not one of ['Homoproline', 'Hydroxyasparagine', '2,3-Dehydro-2-aminobutyric acid', '2,3-Diaminopropionic acid', '2,3-Dihydroxybenzoic acid', 'N-Methyl-isoleucine', 'Beta-alanine', 'N-Methyl-phenylalanine', 'N-Methyl-valine', 'Phenylalaninol', 'Citrulline', 'Pipecolic acid', '2-Aminobutyricacid', 'N5-Hydroxyornithine', 'N-Methyl-phenylglycine', '2-Hydroxyisovalerate', 'Homoserine', 'Phenylglycine', '2-Amino-adipic-acid', '3,5-Dihydroxy-phenylglycine', '4-Hydroxyproline', 'N-Acetyl-hydroxyornithine', 'N-Methyl-hydroxyphenylglycine', 'Isovaline', 'Putrescine', 'Ornithine', 'Other', 'Hydroxy-cycloornithine', 'Kynurenine', 'Allo-threonine', '2-Aminoisobutyricacid', 'Hydroxyaspartic acid', 'N6-Formyl-hydroxyornithine', 'N-Methyl-leucine', 'N-Methyl-Glycine', '2-Hydroxy-3-methyl-pentanoic acid', '4-Hydroxyphenylglycine', 'Salicylic acid', 'Homotyrosine', '2,4-Diaminobutyric acid', 'N-Methyl-alanine', 'Beta-hydroxytyrosine']	4
'Hydroxyaspartate' is not one of ['Homoproline', 'Hydroxyasparagine', '2,3-Dehydro-2-aminobutyric acid', '2,3-Diaminopropionic acid', '2,3-Dihydroxybenzoic acid', 'N-Methyl-isoleucine', 'Beta-alanine', 'N-Methyl-phenylalanine', 'N-Methyl-valine', 'Phenylalaninol', 'Citrulline', 'Pipecolic acid', '2-Aminobutyricacid', 'N5-Hydroxyornithine', 'N-Methyl-phenylglycine', '2-Hydroxyisovalerate', 'Homoserine', 'Phenylglycine', '2-Amino-adipic-acid', '3,5-Dihydroxy-phenylglycine', '4-Hydroxyproline', 'N-Acetyl-hydroxyornithine', 'N-Methyl-hydroxyphenylglycine', 'Isovaline', 'Putrescine', 'Ornithine', 'Other', 'Hydroxy-cycloornithine', 'Kynurenine', 'Allo-threonine', '2-Aminoisobutyricacid', 'Hydroxyaspartic acid', 'N6-Formyl-hydroxyornithine', 'N-Methyl-leucine', 'N-Methyl-Glycine', '2-Hydroxy-3-methyl-pentanoic acid', '4-Hydroxyphenylglycine', 'Salicylic acid', 'Homotyrosine', '2,4-Diaminobutyric acid', 'N-Methyl-alanine', 'Beta-hydroxytyrosine']	1
'Hydrocinnamate' is not one of ['Homoproline', 'Hydroxyasparagine', '2,3-Dehydro-2-aminobutyric acid', '2,3-Diaminopropionic acid', '2,3-Dihydroxybenzoic acid', 'N-Methyl-isoleucine', 'Beta-alanine', 'N-Methyl-phenylalanine', 'N-Methyl-valine', 'Phenylalaninol', 'Citrulline', 'Pipecolic acid', '2-Aminobutyricacid', 'N5-Hydroxyornithine', 'N-Methyl-phenylglycine', '2-Hydroxyisovalerate', 'Homoserine', 'Phenylglycine', '2-Amino-adipic-acid', '3,5-Dihydroxy-phenylglycine', '4-Hydroxyproline', 'N-Acetyl-hydroxyornithine', 'N-Methyl-hydroxyphenylglycine', 'Isovaline', 'Putrescine', 'Ornithine', 'Other', 'Hydroxy-cycloornithine', 'Kynurenine', 'Allo-threonine', '2-Aminoisobutyricacid', 'Hydroxyaspartic acid', 'N6-Formyl-hydroxyornithine', 'N-Methyl-leucine', 'N-Methyl-Glycine', '2-Hydroxy-3-methyl-pentanoic acid', '4-Hydroxyphenylglycine', 'Salicylic acid', 'Homotyrosine', '2,4-Diaminobutyric acid', 'N-Methyl-alanine', 'Beta-hydroxytyrosine']	1
'Homophenylalanine' is not one of ['Homoproline', 'Hydroxyasparagine', '2,3-Dehydro-2-aminobutyric acid', '2,3-Diaminopropionic acid', '2,3-Dihydroxybenzoic acid', 'N-Methyl-isoleucine', 'Beta-alanine', 'N-Methyl-phenylalanine', 'N-Methyl-valine', 'Phenylalaninol', 'Citrulline', 'Pipecolic acid', '2-Aminobutyricacid', 'N5-Hydroxyornithine', 'N-Methyl-phenylglycine', '2-Hydroxyisovalerate', 'Homoserine', 'Phenylglycine', '2-Amino-adipic-acid', '3,5-Dihydroxy-phenylglycine', '4-Hydroxyproline', 'N-Acetyl-hydroxyornithine', 'N-Methyl-hydroxyphenylglycine', 'Isovaline', 'Putrescine', 'Ornithine', 'Other', 'Hydroxy-cycloornithine', 'Kynurenine', 'Allo-threonine', '2-Aminoisobutyricacid', 'Hydroxyaspartic acid', 'N6-Formyl-hydroxyornithine', 'N-Methyl-leucine', 'N-Methyl-Glycine', '2-Hydroxy-3-methyl-pentanoic acid', '4-Hydroxyphenylglycine', 'Salicylic acid', 'Homotyrosine', '2,4-Diaminobutyric acid', 'N-Methyl-alanine', 'Beta-hydroxytyrosine']	1
'Heterocyclization' is not one of ['None', 'Methylation', 'Oxidation', 'Other']	1
'Head-To-Tail Cyclized Peptide' is not one of ['Thiopeptide', 'Bottromycin', 'Head-to-tailcyclized peptide', 'Glycocin', 'Sactipeptide', 'Cyclotide', 'Lanthipeptide', 'Conopeptide', 'Amatoxin/phallotoxin', 'Orbitide', 'Other', 'Linaridin', 'Microviridin', 'Microcin', 'Cyanobactin', 'Proteusin', 'LAP', 'Lassopeptide']	9
'Glycolic acid' is not one of ['Homoproline', 'Hydroxyasparagine', '2,3-Dehydro-2-aminobutyric acid', '2,3-Diaminopropionic acid', '2,3-Dihydroxybenzoic acid', 'N-Methyl-isoleucine', 'Beta-alanine', 'N-Methyl-phenylalanine', 'N-Methyl-valine', 'Phenylalaninol', 'Citrulline', 'Pipecolic acid', '2-Aminobutyricacid', 'N5-Hydroxyornithine', 'N-Methyl-phenylglycine', '2-Hydroxyisovalerate', 'Homoserine', 'Phenylglycine', '2-Amino-adipic-acid', '3,5-Dihydroxy-phenylglycine', '4-Hydroxyproline', 'N-Acetyl-hydroxyornithine', 'N-Methyl-hydroxyphenylglycine', 'Isovaline', 'Putrescine', 'Ornithine', 'Other', 'Hydroxy-cycloornithine', 'Kynurenine', 'Allo-threonine', '2-Aminoisobutyricacid', 'Hydroxyaspartic acid', 'N6-Formyl-hydroxyornithine', 'N-Methyl-leucine', 'N-Methyl-Glycine', '2-Hydroxy-3-methyl-pentanoic acid', '4-Hydroxyphenylglycine', 'Salicylic acid', 'Homotyrosine', '2,4-Diaminobutyric acid', 'N-Methyl-alanine', 'Beta-hydroxytyrosine']	1
'Glycine' is not one of ['Homoproline', 'Hydroxyasparagine', '2,3-Dehydro-2-aminobutyric acid', '2,3-Diaminopropionic acid', '2,3-Dihydroxybenzoic acid', 'N-Methyl-isoleucine', 'Beta-alanine', 'N-Methyl-phenylalanine', 'N-Methyl-valine', 'Phenylalaninol', 'Citrulline', 'Pipecolic acid', '2-Aminobutyricacid', 'N5-Hydroxyornithine', 'N-Methyl-phenylglycine', '2-Hydroxyisovalerate', 'Homoserine', 'Phenylglycine', '2-Amino-adipic-acid', '3,5-Dihydroxy-phenylglycine', '4-Hydroxyproline', 'N-Acetyl-hydroxyornithine', 'N-Methyl-hydroxyphenylglycine', 'Isovaline', 'Putrescine', 'Ornithine', 'Other', 'Hydroxy-cycloornithine', 'Kynurenine', 'Allo-threonine', '2-Aminoisobutyricacid', 'Hydroxyaspartic acid', 'N6-Formyl-hydroxyornithine', 'N-Methyl-leucine', 'N-Methyl-Glycine', '2-Hydroxy-3-methyl-pentanoic acid', '4-Hydroxyphenylglycine', 'Salicylic acid', 'Homotyrosine', '2,4-Diaminobutyric acid', 'N-Methyl-alanine', 'Beta-hydroxytyrosine']	1
'Glutamine' is not one of ['Homoproline', 'Hydroxyasparagine', '2,3-Dehydro-2-aminobutyric acid', '2,3-Diaminopropionic acid', '2,3-Dihydroxybenzoic acid', 'N-Methyl-isoleucine', 'Beta-alanine', 'N-Methyl-phenylalanine', 'N-Methyl-valine', 'Phenylalaninol', 'Citrulline', 'Pipecolic acid', '2-Aminobutyricacid', 'N5-Hydroxyornithine', 'N-Methyl-phenylglycine', '2-Hydroxyisovalerate', 'Homoserine', 'Phenylglycine', '2-Amino-adipic-acid', '3,5-Dihydroxy-phenylglycine', '4-Hydroxyproline', 'N-Acetyl-hydroxyornithine', 'N-Methyl-hydroxyphenylglycine', 'Isovaline', 'Putrescine', 'Ornithine', 'Other', 'Hydroxy-cycloornithine', 'Kynurenine', 'Allo-threonine', '2-Aminoisobutyricacid', 'Hydroxyaspartic acid', 'N6-Formyl-hydroxyornithine', 'N-Methyl-leucine', 'N-Methyl-Glycine', '2-Hydroxy-3-methyl-pentanoic acid', '4-Hydroxyphenylglycine', 'Salicylic acid', 'Homotyrosine', '2,4-Diaminobutyric acid', 'N-Methyl-alanine', 'Beta-hydroxytyrosine']	2
'Glutamine / Tyrosine' is not one of ['Homoproline', 'Hydroxyasparagine', '2,3-Dehydro-2-aminobutyric acid', '2,3-Diaminopropionic acid', '2,3-Dihydroxybenzoic acid', 'N-Methyl-isoleucine', 'Beta-alanine', 'N-Methyl-phenylalanine', 'N-Methyl-valine', 'Phenylalaninol', 'Citrulline', 'Pipecolic acid', '2-Aminobutyricacid', 'N5-Hydroxyornithine', 'N-Methyl-phenylglycine', '2-Hydroxyisovalerate', 'Homoserine', 'Phenylglycine', '2-Amino-adipic-acid', '3,5-Dihydroxy-phenylglycine', '4-Hydroxyproline', 'N-Acetyl-hydroxyornithine', 'N-Methyl-hydroxyphenylglycine', 'Isovaline', 'Putrescine', 'Ornithine', 'Other', 'Hydroxy-cycloornithine', 'Kynurenine', 'Allo-threonine', '2-Aminoisobutyricacid', 'Hydroxyaspartic acid', 'N6-Formyl-hydroxyornithine', 'N-Methyl-leucine', 'N-Methyl-Glycine', '2-Hydroxy-3-methyl-pentanoic acid', '4-Hydroxyphenylglycine', 'Salicylic acid', 'Homotyrosine', '2,4-Diaminobutyric acid', 'N-Methyl-alanine', 'Beta-hydroxytyrosine']	1
'Glutamate or (2S, 3R)-3-methylglutamate' is not one of ['Homoproline', 'Hydroxyasparagine', '2,3-Dehydro-2-aminobutyric acid', '2,3-Diaminopropionic acid', '2,3-Dihydroxybenzoic acid', 'N-Methyl-isoleucine', 'Beta-alanine', 'N-Methyl-phenylalanine', 'N-Methyl-valine', 'Phenylalaninol', 'Citrulline', 'Pipecolic acid', '2-Aminobutyricacid', 'N5-Hydroxyornithine', 'N-Methyl-phenylglycine', '2-Hydroxyisovalerate', 'Homoserine', 'Phenylglycine', '2-Amino-adipic-acid', '3,5-Dihydroxy-phenylglycine', '4-Hydroxyproline', 'N-Acetyl-hydroxyornithine', 'N-Methyl-hydroxyphenylglycine', 'Isovaline', 'Putrescine', 'Ornithine', 'Other', 'Hydroxy-cycloornithine', 'Kynurenine', 'Allo-threonine', '2-Aminoisobutyricacid', 'Hydroxyaspartic acid', 'N6-Formyl-hydroxyornithine', 'N-Methyl-leucine', 'N-Methyl-Glycine', '2-Hydroxy-3-methyl-pentanoic acid', '4-Hydroxyphenylglycine', 'Salicylic acid', 'Homotyrosine', '2,4-Diaminobutyric acid', 'N-Methyl-alanine', 'Beta-hydroxytyrosine']	1
'GNAT' is not one of ['None', 'Amination', 'Beta-branching', 'Methylation', 'Pyran synthase', 'Other', 'Michael branching']	1
'Feeding study' is not one of ['Other', 'Sequence-based prediction', 'Activity assay', 'Structure-based inference']	1
'FADH2 supply for chlorination' is not one of ['Decarboxylation', 'Halogenation', 'Hydrolysis', 'Glycosylation', 'Epimerization', 'Heterocyclization', 'Dioxygenation', 'Phosphorylation', 'Acylation', 'Oxidation', 'Deamination', 'Sulfation', 'Acetylation', 'Monooxygenation', 'Dehydration', 'Reduction', 'Unknown', 'Other', 'Hydroxylation', 'Carboxylation', 'Demethylation', 'Amination', 'Deoxygenation', 'Methylation', 'Prenylation']	1
'FAAL' is not one of ['Ketoreductase', 'Dehydratase', 'Enoylreductase', 'CoA-ligase', 'Thiolation (ACP/PCP)', 'Acyltransferase', 'Ketosynthase']	2
'Epimerization' is not one of ['None', 'Methylation', 'Oxidation', 'Other']	1
'ER' is not one of ['Ketoreductase', 'Dehydratase', 'Enoylreductase', 'CoA-ligase', 'Thiolation (ACP/PCP)', 'Acyltransferase', 'Ketosynthase']	43
'E' is not one of ['Ketoreductase', 'Dehydratase', 'Enoylreductase', 'CoA-ligase', 'Thiolation (ACP/PCP)', 'Acyltransferase', 'Ketosynthase']	1
